UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
옷파는 레이,@sling0116,2021-09-10T22:45:30.000Z,"옷파는 레이
@sling0116
·
9월 11일","@P2306942A
 님에게 보내는 답글
점심내놔....
1",,,,1,[],https://twitter.com/sling0116/status/1436460855789436928
메인트컴션 Tart(タルト),@sing_with_tata,2021-09-10T22:43:42.000Z,"메인트컴션 Tart(タルト)
@sing_with_tata
·
9월 11일","점심먹자면서 8시에 훠궈먹는다는 약속을 토론 없이 합의를 내버린 가족때문에 짜증.....
3",🎫,,,3,[],https://twitter.com/sing_with_tata/status/1436460403060473856
자연,@helplessnature,2021-09-10T22:42:16.000Z,"자연
@helplessnature
·
9월 11일",과음하고서 점심까지 자고 싶어도 아침이면 시끄러워서 깨버려 ㅠㅠ,,,,,[],https://twitter.com/helplessnature/status/1436460040563556356
풍선대원군,@P1GR1T1A_,2021-09-10T22:38:37.000Z,"풍선대원군
@P1GR1T1A_
·
9월 11일","님들 백신 목요일 점심에 맞고 금요일 야간(금에서 토로 넘어가는날) 알바 가능할가요?
3
4",,3,,4,[],https://twitter.com/P1GR1T1A_/status/1436459121725755397
𝑨𝒕𝒉𝒂𝒏𝒂𝒔𝒊𝒖𝒔 𝑺. 𝑻𝒉𝒂𝒏𝒂𝒕𝒐𝒔,@Athanasius_S_T,2021-09-10T22:38:30.000Z,"𝑨𝒕𝒉𝒂𝒏𝒂𝒔𝒊𝒖𝒔 𝑺. 𝑻𝒉𝒂𝒏𝒂𝒕𝒐𝒔
@Athanasius_S_T
·
9월 11일",좋은 점심... 아니... 오후......,,,,,[],https://twitter.com/Athanasius_S_T/status/1436459093653262336
여꽁꽁꽁,@shsh0411,2021-09-10T22:37:44.000Z,"여꽁꽁꽁
@shsh0411
·
9월 11일","죤나배고프지만점심에엽떡먹기위해참을줄아는여자
2
4",,2,,4,[],https://twitter.com/shsh0411/status/1436458899729575936
cmhy413,@GqVtcWPevPsZuip,2021-09-10T22:32:51.000Z,"cmhy413
@GqVtcWPevPsZuip
·
9월 11일","@hee_2_1
 님에게 보내는 답글
나 감!  점심쯤~~",,,,,[],https://twitter.com/GqVtcWPevPsZuip/status/1436457671108956163
레이디,@Lady_yan_love,2021-09-10T22:31:39.000Z,"레이디
@Lady_yan_love
·
9월 11일",나가씨 아침은 꼭 챙겨드혀야 건강에좋아요... 하지만 조금만 드세요 점심땐 제 도시락 드셔야 하니까....,,,,,[],https://twitter.com/Lady_yan_love/status/1436457367323832321
아카시 세이쥬로,@akashi_mid_bot,2021-09-10T22:30:33.000Z,"아카시 세이쥬로
@akashi_mid_bot
·
9월 11일","아침도 안 먹고 하루를 시작한다니… 점심까지는 꽤 길텐데, 괜찮겠어? 거르지 말고 제대로 챙겨 둬.",,,,,[],https://twitter.com/akashi_mid_bot/status/1436457090667536386
JJ,@JJ_botR,2021-09-10T22:30:14.000Z,"JJ
@JJ_botR
·
9월 11일",오늘 점심은 뭐 먹을랭? 일단 인스턴트는 요리가 아니니까 제외양.,,,,,[],https://twitter.com/JJ_botR/status/1436457013123317760
낌이걸해냄꼬순님,@gggggo00,2021-09-10T22:28:48.000Z,"낌이걸해냄꼬순님
@gggggo00
·
9월 11일","오늘은 아침운동 갔다가 점심 때 섭웨를 먹어야지^_^ 토요일은 섭웨먹는 날^_^
4",,,,4,[],https://twitter.com/gggggo00/status/1436456652740255746
본진,@bonjin_FF14,2021-09-10T22:27:04.000Z,"본진
@bonjin_FF14
·
9월 11일","따라가서 점심 맛있는거 먹자 그래야지 가부자고가부자고
1",🐞 💛 ☺ ☺,,,1,[],https://twitter.com/bonjin_FF14/status/1436456216620777476
오정민,@ojm9204,2021-09-10T22:26:51.000Z,"오정민
@ojm9204
·
9월 11일",오늘은 점심 때  꼭 매운 라면을...!!!,,,,,[],https://twitter.com/ojm9204/status/1436456160329011206
킬러수련중ጿኈቼዽ,@Giyounae,2021-09-10T22:25:53.000Z,"킬러수련중ጿኈቼዽ
@Giyounae
·
9월 11일","아 백신맞고 돼지랑 해산물 먹지말래서 점심부실하게먹엇는데 검색해보니 걍... 이 나라에 퍼져있는 루머같은거인듯?ㅋㅋ 삼겹살먹어야지
1",,,,1,[],https://twitter.com/Giyounae/status/1436455916765945876
잘먹고 잘살기,@syhan120601,2021-09-10T22:24:15.000Z,"잘먹고 잘살기
@syhan120601
·
9월 11일","9월10일 점심 
김밥 & 라면",,,,,['https://pbs.twimg.com/media/E-9Qq1XUUAA8fG1?format=jpg&name=small'],https://twitter.com/syhan120601/status/1436455506097229825
엘리,@game_Elisabeth,2021-09-10T22:22:01.000Z,"엘리
@game_Elisabeth
·
9월 11일",점심은 서브웨이 갈까,,,,,[],https://twitter.com/game_Elisabeth/status/1436454942806405122
포항공대 학식봇,@postech_bab,2021-09-10T22:20:04.000Z,"포항공대 학식봇
@postech_bab
·
9월 11일","2021/09/11 오늘의 메뉴는
[아침 A코너]
감자국
미니돈까스
두부계란전
깻잎양념지
[아침 B코너]
사라다빵/주스
[점심]
만두국
지코바매콤양념치킨
알감자 버터구이
양배추샐러드
[저녁]
두부된장국
삼겹김치찜
연근땅콩조림
상추겉절이",,,,,[],https://twitter.com/postech_bab/status/1436454454044151811
스팅,@Slovesyurii,2021-09-10T22:12:34.000Z,"스팅
@Slovesyurii
·
9월 11일",다녀올테니 와인 하나 들여놔. 드라이 와인이었으면 좋겠군. 점심거리에 어울릴만한 것으로. 그리고 디켄터 관리 누구였지? 엉망이니 새로 사와.,,,,,[],https://twitter.com/Slovesyurii/status/1436452567022641155
리밋,@Haryun_LiMiT_,2021-09-10T22:11:34.000Z,"리밋
@Haryun_LiMiT_
·
9월 11일",잠 안자고 백신맞고 점심까지 먹고 시체놀이 하는게 오늘의 목표,,,,,[],https://twitter.com/Haryun_LiMiT_/status/1436452315112771586
흑묘(黑猫) ,@felineblues,2021-09-10T22:09:47.000Z,"흑묘(黑猫) 
@felineblues
·
9월 11일","1일 1식 실천하면서 저녁만 먹고 외부에서는 밥 거의 안먹는 생활을 실천중인데, 나중에 변동 생기더라도 최소 점심은 계속 거르는 쪽으로 해야겠네
1",,,,1,[],https://twitter.com/felineblues/status/1436451866091479042
마야まや,@maya01182nd,2021-09-10T22:06:19.000Z,"마야まや
@maya01182nd
·
9월 11일","재밌게 아레나 하고있었는데 마야집 인터넷이ㅠㅠㅠㅠ
지금 못하겠으니까 이따 점심쯤에 봐요~！
1
3",,1,,3,[],https://twitter.com/maya01182nd/status/1436450994175426561
'',@luvha_sin,2021-09-10T22:02:05.000Z,"''
@luvha_sin
·
9월 11일","아침부터 엄마가 준 고구마 찌고 땅콩 볶고, 점심에는 밤도 까서 옥수수랑 다 같이 먹어야지.
행복하다. (つ︿◕｡)",,,,,[],https://twitter.com/luvha_sin/status/1436449929459761153
Mark Ronson,@RonsonBoy_b,2021-09-10T21:59:36.000Z,"Mark Ronson
@RonsonBoy_b
·
9월 11일","아침, 점심, 저녁 잘 챙겨요.",,,,,[],https://twitter.com/RonsonBoy_b/status/1436449304801996803
고카투,@Gokatoo_,2021-09-10T21:59:04.000Z,"고카투
@Gokatoo_
·
9월 11일","그 점심먹엇냐는 소리가 너무 지겨워!
한국인의 인사다!
난리부르스를 추는편
점심먹었니 어 뭐뭐먹었어 박에 입력이 안됏어
1
2",,1,,2,[],https://twitter.com/Gokatoo_/status/1436449169330216963
클로이,@ImCLOI,2021-09-10T21:58:36.000Z,"클로이
@ImCLOI
·
9월 11일","아까 점심(새벽이지만 어쨌든 점심임) 시간에 잠깐 잤는데 꿈에 규빈이가 나왔다 뭔가 슬퍼서 회사인데 울뻔했다.. 버블 초반엔 서로 이야기를 많이 하니까 활동이 없어도 곁에 있는 느낌이었는데 이젠 정말 눈에서 멀어진 느낌이 든다. 오히려 다른 멤버들과는 가까워졌다..
1",🌸 🌸,1,,,[],https://twitter.com/ImCLOI/status/1436449049675141120
사자,@Sazyazya,2021-09-10T21:57:30.000Z,"사자
@Sazyazya
·
9월 11일","@Tamerlane92
 님에게 보내는 답글
너무 맛있엇다 어제 점심은..
1",,,,1,[],https://twitter.com/Sazyazya/status/1436448775011069953
키사라기 신타로,@Shintaro_TimeL,2021-09-10T21:55:55.000Z,"키사라기 신타로
@Shintaro_TimeL
·
9월 11일","* 아침은 하루 시작의 원동력이지. 아, 먹는 편이 살에도 좋다. 점심에 폭식하는 것도 막아주니까 꼭 챙겨라.",,,,,[],https://twitter.com/Shintaro_TimeL/status/1436448375331713024
편혜영 봇,@pyun_bot,2021-09-10T21:54:51.000Z,"편혜영 봇
@pyun_bot
·
9월 11일",몸은 단지 하나의 매체나 표현 도구로 사용되고 있었다. 고귀하게 존중받아야 할 대상이 아니라 조롱받고 위협받는 대상이었으며 메시지를 전달하는 매체였다. <동일한 점심>,,,,,[],https://twitter.com/pyun_bot/status/1436448106283880453
임승안,@madbadhands,2021-09-10T21:53:57.000Z,"임승안
@madbadhands
·
9월 11일",오후에 다시 연락드리겠습니다 한동안 식사하기 힘들 테니 점심은 맛있는 걸 드세요,,,,,[],https://twitter.com/madbadhands/status/1436447880026341379
때려치지말고 강의&커미션 하기,@yangsom07,2021-09-10T21:52:54.000Z,"때려치지말고 강의&커미션 하기
@yangsom07
·
9월 11일","토 일과
-병원
-점심 회덮밥
-3시까지 감공 3차시 듣기
-감공 3차시 노트정리
-공업수학 2주차 1차시 듣기
-팀플 회의
-ㅇㅇ커 캐짜기",,,,,[],https://twitter.com/yangsom07/status/1436447617823625216
도큐먼티(반,@Gll_cm,2021-09-10T21:52:45.000Z,"도큐먼티(반
@Gll_cm
·
9월 11일","@010_up
 님에게 보내는 답글
그럼 밥 텀이 너무 짧아서ㅇㅇ... 
4시에 먹고 8~9시경에 먹고 가자마자 점심먹을텐데 1시에 또 먹으면 거의 뭐 4~5시간마다 한끼먹게됨ㅋㅋ
1",❄,1,,,[],https://twitter.com/Gll_cm/status/1436447581278670848
𝕊нαĸυɴ,@rakunshakun1024,2021-09-10T21:52:32.000Z,"𝕊нαĸυɴ
@rakunshakun1024
·
9월 11일","오늘도.. 점심을 먹기 위해 출근합니다 빠방
4",,,,4,"['https://pbs.twimg.com/media/E-9JY84VUAIek1i?format=jpg&name=360x360', 'https://pbs.twimg.com/media/E-9JZtDVcAEHSBh?format=jpg&name=360x360', 'https://pbs.twimg.com/media/E-9JZSbVIAINQFn?format=jpg&name=small', 'https://pbs.twimg.com/media/E-9JaMoVgAEN3hv?format=jpg&name=360x360']",https://twitter.com/rakunshakun1024/status/1436447523304919040
아라치,@__arachi,2021-09-10T21:50:43.000Z,"아라치
@__arachi
·
9월 11일","@DZ_JK_0901
 님에게 보내는 답글
다지야 점심 포기한 보람이 있다 진챠루
1",☺,1,,,[],https://twitter.com/__arachi/status/1436447066255867904
MinHee,@Jhoon_4ever,2021-09-10T21:50:25.000Z,"MinHee
@Jhoon_4ever
·
9월 11일","오늘도 커피 마셨나요?
나두 커피 좋아서 점심과 저녁 후에
꼭 마셔요.근데 아침에 마시는 게 좋은 거예요? 와 몰랐네요~
그럼 지금부터 커피 마셔야 해용

아 제이푼상 앞머리 왼쪽.. 염색했어요?
아닌가?팬미팅 때 확인해야지~♡
팬미 파이팅!

#제이훈 #비아이지 #오늘팬미 #파이팅
@big_jhoon715
4
11",,,4,11,['https://pbs.twimg.com/ext_tw_video_thumb/1436446971049304064/pu/img/GqqKd-YXUdp020X3.jpg'],https://twitter.com/Jhoon_4ever/status/1436446992125739008
시휘민,@hwimin_bot,2021-09-10T21:47:42.000Z,"시휘민
@hwimin_bot
·
9월 11일","그, 그리고… 평소에 점심을 빵 같은 걸로 때우시는 거 같으니까 건강에 안 좋기도…, 하고…",,,,,[],https://twitter.com/hwimin_bot/status/1436446308181495808
